TIMESTAMP,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
3775484,7.3431,1.9072,2.38095,4.97924,4.53968,-3.75824,1.06716,-3.93895,
3776659,7.3431,1.9072,2.38095,4.97924,4.53968,-3.68987,1.06227,-3.93895,
3777837,7.3431,1.90232,2.38095,4.97924,4.53968,-3.6801,1.05739,-3.93895,
3779016,7.3431,1.90232,2.38095,4.97924,4.54457,-3.69963,1.0525,-3.94872,
3780197,7.3431,1.90232,2.38095,4.98413,4.54457,-3.74359,1.04762,-3.94383,
3781374,7.3431,1.90232,2.38095,4.98413,4.54457,-3.6801,1.04762,-3.94872,
3782553,7.34799,1.9072,2.38095,4.98413,4.54457,-3.69475,1.04274,-3.94383,
3783733,7.34799,1.90232,2.38095,4.98413,4.53968,-3.73871,1.04274,-3.94383,
3784912,7.34799,1.9072,2.38095,4.98901,4.54945,-3.66056,1.04274,-3.94383,
3786092,7.34799,1.90232,2.38095,4.98901,4.55433,-3.68987,1.04274,-3.9536,
3787285,7.35287,1.9072,2.38095,4.98901,4.54945,-3.73871,1.03297,-3.94872,
3788463,7.35287,1.91209,2.38095,4.98901,4.55433,-3.6801,1.02808,-4.10989,
3789642,7.35287,1.91209,2.38095,5.0232,4.55433,-3.64103,1.03297,-4.10989,
3790831,7.35287,1.91209,2.38095,4.99389,4.54945,-3.76313,1.02808,-3.94383,
3792011,7.35287,1.91209,2.38584,4.99389,4.55433,-3.76313,1.02808,-3.94872,
3793190,7.35775,1.91209,2.38584,4.99389,4.55922,-3.63614,1.03297,-3.94383,
3794370,7.35775,1.9072,2.38095,4.99389,4.55433,-3.70452,1.02808,-3.94383,
3795572,7.35775,1.91209,2.38095,4.99878,4.55433,-3.76801,1.06227,-3.94383,
3796753,7.35775,1.9072,2.38095,4.99389,4.55922,-3.65079,1.0232,-3.94383,
3797933,7.35775,1.91209,2.38095,4.99878,4.55922,-3.67521,1.0232,-3.9536,
3799115,7.35775,1.90232,2.38095,4.99878,4.55433,-3.75824,1.01832,-3.94872,
3800290,7.35775,1.9072,2.38095,4.99878,4.55922,-3.68987,1.02808,-3.94872,
3801469,7.35775,1.9072,2.38095,4.99878,4.55922,-3.66545,1.02808,-4.09524,
3802658,7.35775,1.91209,2.38095,4.99878,4.55922,-3.76313,1.0232,-3.9536,
3803835,7.35775,1.9072,2.38095,5.00366,4.5641,-3.73382,1.02808,-4.10501,
3805021,7.36264,1.9072,2.38095,5.00366,4.55922,-3.67521,1.07204,-3.94383,
3806204,7.36264,1.90232,2.38095,5.00855,4.5641,-3.66545,1.03297,-3.94872,
3807383,7.36264,1.91209,2.38095,5.00855,4.5641,-3.76313,1.02808,-4.10989,
3808561,7.36264,1.9072,2.38095,5.00855,4.56899,-3.72894,1.02808,-3.94872,
3809746,7.36264,1.91209,2.38095,5.00855,4.56899,-3.68498,1.04274,-3.94383,
3810927,7.36264,1.9072,2.38584,5.01343,4.56899,-3.68987,1.06716,-3.93895,
3812108,7.36264,1.91209,2.38095,5.00855,4.56899,-3.74847,1.03785,-3.94383,
3813288,7.36264,1.91209,2.38095,5.01343,4.57387,-3.73871,1.02808,-3.93895,
3814468,7.36264,1.91209,2.38095,5.01343,4.57387,-3.69475,1.02808,-3.94383,
3815648,7.36264,1.89744,2.38584,5.01343,4.56899,-3.71917,1.06716,-3.94872,
3816833,7.35775,1.90232,2.38095,5.04274,4.57387,-3.75824,1.0232,-3.94872,
3818015,7.36264,1.89744,2.38095,5.01832,4.57387,-3.69963,1.06716,-3.94383,
3819195,7.35775,1.89744,2.38095,5.01343,4.57387,-3.70452,1.01832,-3.9536,
3820374,7.36264,1.89744,2.38095,5.01832,4.57387,-3.73382,1.03297,-3.9536,
3821552,7.35775,1.89744,2.38095,5.01832,4.57875,-3.75336,1.0525,-3.94383,
3822732,7.35775,1.89744,2.38095,5.01832,4.57875,-3.69963,1.03297,-3.94383,
3823910,7.35775,1.89744,2.38095,5.0232,4.57875,-3.67521,1.02808,-3.94872,
3825093,7.35775,1.89744,2.38095,5.01832,4.57875,-3.74847,1.0232,-3.94383,
3826271,7.35775,1.89744,2.38095,5.0232,4.57875,-3.72894,1.0232,-3.94872,
3827450,7.36264,1.89744,2.38095,5.0232,4.58364,-3.6801,1.01832,-3.94383,
3828626,7.36264,1.89744,2.38095,5.0232,4.58364,-3.7094,1.01832,-3.94872,
3829806,7.35775,1.89744,2.38095,5.0232,4.58364,-3.74359,1.01832,-3.93895,
3830988,7.35775,1.89744,2.38095,5.0232,4.58364,-3.69963,1.02808,-3.94383,
3832166,7.35775,1.89744,2.38584,5.0525,4.58852,-3.71429,1.0232,-3.94872,
3833348,7.35775,1.89744,2.38095,5.02808,4.58852,-3.74359,1.02808,-3.94872,
3834532,7.35775,1.89744,2.38095,5.02808,4.58852,-3.64103,1.02808,-3.94383,
3835708,7.35775,1.89744,2.38095,5.03297,4.58852,-3.68498,1.02808,-3.94383,
3836887,7.35775,1.90232,2.38095,5.05739,4.58852,-3.73871,1.02808,-3.94872,
3838068,7.35287,1.90232,2.38095,5.03297,4.59341,-3.69963,1.02808,-4.10989,
3839287,7.35287,1.9072,2.38095,5.03297,4.59341,-3.66545,1.03297,-4.10501,
3840469,7.35287,1.9072,2.38095,5.03297,4.59341,-3.68498,1.07692,-3.93895,
3841650,7.35287,1.90232,2.38095,5.03297,4.59341,-3.75336,1.03785,-3.94872,
3842836,7.34799,1.9072,2.38095,5.03297,4.59829,-3.66056,1.04274,-3.94872,
3844011,7.34799,1.90232,2.38095,5.03297,4.59829,-3.64103,1.04274,-3.93407,
3845192,7.34799,1.90232,2.38095,5.03785,4.59341,-3.74847,1.04762,-3.94383,
3846371,7.34799,1.9072,2.38584,5.03785,4.59829,-3.65079,1.07204,-3.93407,
3847550,7.34799,1.9072,2.38095,5.03785,4.59829,-3.63614,1.0525,-3.94383,
3848726,7.34799,1.91209,2.38095,5.04274,4.59829,-3.74359,1.04274,-3.94383,
3849904,7.34799,1.91209,2.38095,5.04274,4.59829,-3.71429,1.04274,-3.94383,
3851081,7.34799,1.91209,2.38095,5.04274,4.60317,-3.62637,1.04762,-3.94383,
3852260,7.3431,1.9072,2.38095,5.04274,4.59829,-3.71917,1.07692,-3.94383,
3853446,7.34799,1.91209,2.38095,5.04274,4.60317,-3.75336,1.03785,-4.10012,
3854627,7.3431,1.9072,2.38584,5.04274,4.60806,-3.67033,1.04274,-3.94383,
3855809,7.3431,1.9072,2.38584,5.04274,4.60806,-3.62637,1.04274,-3.94383,
3856986,7.3431,1.91697,2.38095,5.04762,4.60317,-3.75336,1.03785,-3.94872,
3858167,7.3431,1.91209,2.38095,5.04762,4.60806,-3.72894,1.03297,-3.94872,
3859343,7.3431,1.91697,2.38095,5.04762,4.60806,-3.66056,1.07692,-3.93895,
3860546,7.3431,1.91209,2.38095,5.04762,4.60806,-3.65568,1.04274,-4.10501,
3861724,7.3431,1.91209,2.38095,5.04762,4.60806,-3.71917,1.03785,-3.94383,
3862903,7.3431,1.91697,2.38095,5.0525,4.60806,-3.72405,1.03785,-3.93895,
3864080,7.3431,1.91697,2.38584,5.0525,4.61294,-3.67521,1.04274,-3.94383,
3865259,7.3431,1.91697,2.38095,5.0525,4.61294,-3.67521,1.04274,-3.94872,
3866438,7.3431,1.91697,2.38095,5.0525,4.61294,-3.73871,1.07692,-3.94383,
3867619,7.34799,1.91697,2.38584,5.0525,4.61294,-3.67521,1.04274,-3.94383,
3868797,7.34799,1.91209,2.38095,5.05739,4.61294,-3.68987,1.03785,-3.93407,
3869976,7.34799,1.92186,2.38095,5.05739,4.61294,-3.6801,1.09646,-3.93895,
3871160,7.34799,1.91209,2.38095,5.05739,4.61783,-3.71917,1.07692,-3.93895,
3872339,7.34799,1.92186,2.38095,5.06227,4.61783,-3.66545,1.05739,-3.93895,
3873517,7.34799,1.91209,2.38095,5.06227,4.61783,-3.70452,1.04762,-3.94872,
3874694,7.34799,1.91697,2.38095,5.09158,4.61783,-3.69963,1.08669,-3.93895,
3875879,7.35287,1.91697,2.38095,5.06227,4.62271,-3.69475,1.04762,-3.93895,
3877060,7.35287,1.91697,2.38095,5.06227,4.61783,-3.63614,1.04762,-3.94383,
3878242,7.35287,1.9072,2.38095,5.06227,4.62271,-3.7094,1.04274,-3.94383,
3879421,7.35287,1.9072,2.38095,5.09646,4.62271,-3.69963,1.09158,-3.94383,
3880603,7.35287,1.9072,2.38095,5.06716,4.62759,-3.65079,1.07692,-3.93407,
3881779,7.35287,1.9072,2.38095,5.06716,4.62271,-3.68498,1.0525,-3.94383,
3882963,7.35287,1.91209,2.38095,5.09646,4.62759,-3.69475,1.04762,-3.93895,
3884141,7.35775,1.89255,2.38095,5.06716,4.62759,-3.67521,1.04274,-3.93407,
3885319,7.35287,1.89744,2.38095,5.06716,4.62759,-3.66545,1.04274,-3.94383,
3886497,7.35775,1.89744,2.38095,5.07204,4.62759,-3.68987,1.04274,-3.94383,
3887701,7.35775,1.89744,2.38095,5.07204,4.63248,-3.66545,1.04762,-3.94383,
3888893,7.35775,1.89255,2.38095,5.07204,4.63248,-3.64591,1.04762,-3.93895,
3890070,7.35775,1.89744,2.38095,5.07204,4.62759,-3.68498,1.04762,-3.94872,
3891280,7.35775,1.89255,2.38095,5.07204,4.63248,-3.69475,1.08669,-3.93895,
3892461,7.35775,1.89744,2.38095,5.07204,4.63248,-3.62637,1.04274,-3.93895,
3893646,7.36264,1.89744,2.38584,5.07692,4.63248,-3.66545,1.09158,-3.94383,
3894834,7.36264,1.90232,2.38095,5.07692,4.63248,-3.69963,1.06227,-3.93895,
3896010,7.36264,1.89744,2.38095,5.07692,4.63736,-3.65079,1.06227,-3.93895,
3897190,7.36264,1.89744,2.38095,5.07692,4.63736,-3.63614,1.06227,-3.93895,
3898368,7.36264,1.89255,2.38095,5.08181,4.63736,-3.6801,1.0525,-3.93407,
3899546,7.35775,1.89744,2.38095,5.08181,4.63736,-3.71429,1.05739,-3.94383,
3900724,7.36264,1.91209,2.38095,5.08181,4.64225,-3.66056,1.06716,-3.93895,
3901900,7.36264,1.9072,2.38095,5.08181,4.64225,-3.61661,1.09158,-3.93895,
3903082,7.35775,1.9072,2.38095,5.08181,4.63736,-3.69475,1.06227,-3.93407,
3904259,7.35775,1.9072,2.38095,5.116,4.64225,-3.69963,1.05739,-3.93407,
3905439,7.35775,1.9072,2.38095,5.08669,4.64713,-3.65079,1.05739,-3.93407,
3906623,7.35775,1.91209,2.38095,5.08669,4.64713,-3.67033,1.06716,-3.94383,
3907799,7.35775,1.91209,2.38584,5.09158,4.64713,-3.73871,1.08669,-3.94383,
3908981,7.35775,1.91209,2.38095,5.09158,4.64713,-3.69475,1.05739,-3.93407,
3910170,7.35775,1.9072,2.38095,5.08669,4.64713,-3.64591,1.0525,-3.94383,
3911348,7.35775,1.91209,2.38095,5.12088,4.64713,-3.68987,1.04762,-3.94383,
3912529,7.35775,1.9072,2.38095,5.09158,4.64713,-3.6801,1.04762,-3.94383,
3913708,7.35775,1.91209,2.38095,5.09158,4.65201,-3.68498,1.04762,-3.93895,
3914890,7.35775,1.9072,2.38095,5.09158,4.65201,-3.67033,1.0525,-3.93895,
3916069,7.35287,1.91209,2.38584,5.09646,4.65201,-3.69475,1.07692,-3.94383,
3917245,7.35775,1.91209,2.38095,5.09646,4.65201,-3.69475,1.05739,-3.94872,
3918426,7.35287,1.9072,2.38095,5.09646,4.65201,-3.68987,1.04762,-3.94872,
3919603,7.35287,1.91697,2.38095,5.09646,4.65201,-3.6801,1.0525,-4.10012,
3920782,7.35287,1.91697,2.38095,5.10134,4.6569,-3.65568,1.0525,-3.93895,
3921962,7.35287,1.91697,2.38095,5.09646,4.6569,-3.66056,1.05739,-3.94383,
3923142,7.35287,1.91697,2.38584,5.10134,4.6569,-3.66545,1.05739,-3.94872,
3924321,7.35287,1.91697,2.38095,5.10134,4.6569,-3.68498,1.05739,-3.94383,
3925528,7.35287,1.91209,2.38584,5.10134,4.6569,-3.6801,1.05739,-3.93895,
3926711,7.35287,1.91209,2.38095,5.10623,4.66178,-3.66056,1.05739,-3.94383,
3927891,7.35287,1.91209,2.38584,5.10623,4.66178,-3.65079,1.06716,-3.93895,
3929067,7.35287,1.9072,2.38095,5.11111,4.66178,-3.66545,1.08669,-3.93407,
3930249,7.35287,1.9072,2.38095,5.10134,4.66178,-3.67033,1.06227,-3.93895,
3931426,7.35287,1.91697,2.38095,5.11111,4.66178,-3.66545,1.05739,-3.94383,
3932606,7.35287,1.91209,2.38095,5.11111,4.66667,-3.66545,1.05739,-3.93895,
3933782,7.35287,1.91209,2.38095,5.11111,4.66667,-3.67033,1.06227,-3.94383,
3934960,7.34799,1.9072,2.38095,5.11111,4.66667,-3.67521,1.05739,-3.93895,
3936137,7.35287,1.91209,2.38095,5.11111,4.66667,-3.66056,1.06227,-4.10501,
3937318,7.35287,1.91209,2.38095,5.116,4.67155,-3.63126,1.05739,-3.94383,
3938498,7.35287,1.91209,2.38095,5.11111,4.67155,-3.66545,1.0525,-4.10501,
3939677,7.35287,1.9072,2.38095,5.116,4.67155,-3.6801,1.04762,-3.94383,
3940857,7.35287,1.9072,2.38095,5.116,4.67155,-3.66056,1.04762,-3.93895,
3942036,7.34799,1.91697,2.38584,5.116,4.67643,-3.60684,1.06227,-3.94383,
3943215,7.35287,1.91697,2.38095,5.12088,4.67155,-3.70452,1.08181,-3.93407,
3944398,7.35287,1.91697,2.38095,5.12088,4.67643,-3.67521,1.06716,-3.93895,
3945578,7.35287,1.9072,2.38095,5.12088,4.67155,-3.64103,1.08181,-4.10012,
3946762,7.35287,1.9072,2.38095,5.12088,4.67643,-3.6801,1.06716,-3.93407,
3947938,7.35287,1.9072,2.38584,5.07692,4.67643,-3.68987,1.07692,-3.93895,
3949114,7.35287,1.9072,2.38095,5.12576,4.67643,-3.69475,1.0525,-3.93895,
3950297,7.35287,1.90232,2.38095,5.15507,4.68132,-3.65079,1.0525,-4.10012,
3951478,7.35287,1.89255,2.38584,5.15507,4.68132,-3.64591,1.04762,-3.94383,
3952661,7.35287,1.89744,2.38095,5.12576,4.68132,-3.72894,1.04274,-3.93895,
3953842,7.35287,1.89255,2.38095,5.12576,4.68132,-3.69475,1.04762,-3.93407,
3955024,7.35287,1.89744,2.38095,5.15995,4.6862,-3.64103,1.0525,-3.94872,
3956204,7.35287,1.88767,2.38095,5.13065,4.6862,-3.67033,1.0525,-3.93895,
3957385,7.35287,1.89744,2.38095,5.13065,4.6862,-3.72405,1.06227,-4.10989,
3958569,7.35287,1.89744,2.38095,5.15995,4.69109,-3.7094,1.07692,-4.10012,
3959751,7.35287,1.89744,2.38095,5.13553,4.69109,-3.65079,1.05739,-3.93895,
3960927,7.35287,1.89744,2.38584,5.13553,4.6862,-3.69963,1.04762,-3.94383,
3962103,7.35287,1.89255,2.38095,5.13553,4.69109,-3.73382,1.08669,-3.94383,
3963295,7.35287,1.89744,2.38095,5.13065,4.69109,-3.7094,1.04274,-3.94383,
3964473,7.35287,1.89744,2.38095,5.14042,4.69109,-3.66545,1.09158,-4.10012,
3965655,7.35287,1.90232,2.38095,5.14042,4.69109,-3.71429,1.04762,-3.94383,
3966833,7.35287,1.89744,2.38095,5.14042,4.69109,-3.72894,1.04762,-3.94872,
3968011,7.35287,1.89744,2.38095,5.14042,4.69597,-3.67521,1.04274,-3.93895,
3969192,7.35287,1.89744,2.38095,5.14042,4.69597,-3.67521,1.0525,-3.93895,
3970373,7.35287,1.90232,2.38095,5.1453,4.69597,-3.72405,1.07204,-3.94383,
3971551,7.35287,1.90232,2.38095,5.1453,4.70085,-3.75824,1.04762,-3.94383,
3972729,7.35287,1.91209,2.38584,5.1453,4.70085,-3.66056,1.0525,-3.94383,
3973909,7.35287,1.9072,2.38095,5.1453,4.70085,-3.69475,1.04762,-3.94872,
3975089,7.35287,1.9072,2.38095,5.1453,4.70085,-3.73871,1.05739,-3.94383,
3976270,7.35287,1.90232,2.38095,5.15018,4.70085,-3.71917,1.08181,-3.93407,
3977446,7.35287,1.89744,2.38095,5.15018,4.70574,-3.6801,1.05739,-3.94383,
3978629,7.35287,1.90232,2.38095,5.15018,4.70085,-3.68498,1.04274,-3.94383,
3979805,7.35287,1.9072,2.38095,5.15018,4.70085,-3.73382,1.04274,-3.93895,
3980982,7.35287,1.90232,2.38095,5.15018,4.70574,-3.67521,1.04762,-3.94383,
3982166,7.35287,1.90232,2.38095,5.15507,4.70574,-3.69475,1.04762,-3.94383,
3983342,7.35287,1.9072,2.38095,5.15507,4.70574,-3.70452,1.04274,-3.93895,
3984520,7.35287,1.9072,2.38095,5.15507,4.70574,-3.67521,1.04274,-3.94383,
3985696,7.35287,1.9072,2.38095,5.15507,4.71062,-3.70452,1.03785,-4.10989,
3986879,7.35287,1.9072,2.38095,5.15507,4.70574,-3.74359,1.07692,-3.94383,
3988059,7.35287,1.89744,2.38095,5.15995,4.71062,-3.65568,1.03785,-3.94383,
3989241,7.35287,1.89744,2.38095,5.15995,4.71062,-3.61661,1.03785,-3.94383,
3990455,7.35287,1.90232,2.38095,5.19414,4.71062,-3.76313,1.03297,-3.94383,
3991639,7.35287,1.90232,2.38095,5.15995,4.71062,-3.72894,1.03785,-3.94383,
3992817,7.35775,1.90232,2.38095,5.19414,4.71551,-3.58242,1.04274,-3.93895,
3993995,7.35775,1.90232,2.38095,5.16484,4.71551,-3.71917,1.03785,-3.94383,
3995177,7.35775,1.9072,2.38095,5.16484,4.71551,-3.77289,1.04762,-3.93895,
3996356,7.35775,1.90232,2.38095,5.16484,4.72039,-3.67521,1.07692,-3.93895,
3997537,7.35775,1.90232,2.38095,5.16484,4.72039,-3.66056,1.0525,-3.93895,
3998718,7.35775,1.9072,2.38095,5.16484,4.71551,-3.73871,1.04762,-3.94383,
3999896,7.35775,1.90232,2.38095,5.16484,4.72039,-3.70452,1.04274,-3.93895,
4001072,7.35775,1.90232,2.38584,5.16972,4.72039,-3.66056,1.04762,-3.93407,
4002256,7.35775,1.90232,2.38095,5.16972,4.72039,-3.71917,1.04274,-3.93407,
4003433,7.35775,1.89744,2.38095,5.16972,4.72039,-3.79731,1.03785,-3.93895,
4004609,7.36264,1.9072,2.38095,5.1746,4.72527,-3.69475,1.04274,-3.94383,
4005788,7.35775,1.89744,2.38095,5.15995,4.72039,-3.67521,1.04274,-3.94383,
4006965,7.35775,1.91209,2.38095,5.1746,4.72527,-3.76801,1.03785,-3.94383,
4008143,7.36264,1.90232,2.38095,5.17949,4.72527,-3.79731,1.03785,-3.94383,
4009327,7.36264,1.89744,2.38095,5.17949,4.73016,-3.67521,1.04274,-3.94383,
4010504,7.36264,1.90232,2.38095,5.20879,4.73016,-3.67033,1.04274,-3.94383,
4011688,7.35775,1.89744,2.38095,5.17949,4.73016,-3.73382,1.03785,-3.94383,
4012864,7.35775,1.89744,2.38095,5.17949,4.73016,-3.79731,1.03297,-3.94383,
4014041,7.35775,1.89255,2.38095,5.17949,4.73016,-3.70452,1.04274,-3.94383,
4015249,7.35775,1.89744,2.38095,5.18437,4.73016,-3.69963,1.04274,-3.93895,
4016427,7.35775,1.90232,2.38095,5.18437,4.73504,-3.73871,1.04274,-3.94383,
4017603,7.35775,1.89744,2.38095,5.18437,4.73504,-3.73382,1.04274,-3.94872,
4018782,7.35775,1.89744,2.38095,5.18926,4.73504,-3.7094,1.04274,-3.94383,
4019960,7.35775,1.89744,2.38095,5.18926,4.73504,-3.71429,1.08669,-3.94383,
4021139,7.35775,1.89744,2.38095,5.18926,4.73504,-3.74359,1.04274,-3.94383,
4022320,7.35775,1.90232,2.38095,5.18926,4.73993,-3.71917,1.04274,-3.94383,
4023502,7.35775,1.89255,2.38095,5.18926,4.73993,-3.67521,1.04274,-3.94383,
4024677,7.35775,1.89255,2.38095,5.22344,4.74481,-3.73871,1.08181,-3.94383,
4025858,7.35775,1.89744,2.38095,5.19414,4.74481,-3.72405,1.04274,-3.93895,
4027037,7.35775,1.90232,2.38095,5.18437,4.73993,-3.7094,1.04274,-3.94383,
4028217,7.35775,1.90232,2.38095,5.16972,4.73993,-3.72894,1.03785,-3.94872,
4029396,7.35775,1.89744,2.38584,5.19414,4.74481,-3.68987,1.04274,-3.94383,
4030577,7.35775,1.90232,2.38095,5.22833,4.74481,-3.7094,1.04762,-3.93895,
4031762,7.35775,1.89744,2.38095,5.12088,4.72527,-3.74359,1.0525,-3.94383,
4032945,7.35775,1.89744,2.38095,5.04274,4.72527,-3.73871,1.05739,-4.10012,
4034129,7.35775,1.89744,2.38095,5.19902,4.74481,-3.64103,1.06716,-3.93895,
4035323,7.35775,1.90232,2.38095,5.19902,4.74969,-3.66545,1.06227,-4.10012,
4036502,7.35775,1.90232,2.38095,5.19902,4.74969,-3.76801,1.05739,-3.94383,
4037677,7.35775,1.89744,2.38095,5.19902,4.75458,-3.67033,1.05739,-3.93895,
4038863,7.35775,1.89744,2.38095,5.19902,4.74969,-3.67033,1.06716,-3.93895,
4040040,7.35775,1.89255,2.38095,5.05739,4.69109,-3.73382,1.08669,-3.93407,
4041219,7.35775,1.89744,2.38584,5.20391,4.74969,-3.67033,1.06227,-4.10012,
4042404,7.35775,1.89744,2.38095,5.19414,4.74969,-3.66545,1.0525,-3.94872,
4043582,7.35775,1.90232,2.38095,5.20391,4.75458,-3.7094,1.06716,-3.93895,
4044759,7.35775,1.89744,2.38584,5.20879,4.75946,-3.74847,1.09158,-3.93895,
4045938,7.35775,1.90232,2.38095,5.24298,4.76435,-3.63614,1.07204,-3.93407,
4047118,7.35775,1.89744,2.38095,5.21368,4.75946,-3.6801,1.05739,-3.94383,
4048294,7.35775,1.89744,2.38095,5.21368,4.75946,-3.77778,1.04274,-3.93895,
4049469,7.35775,1.89744,2.38095,5.21368,4.76435,-3.66545,1.0525,-3.93895,
4050651,7.35775,1.89744,2.38095,5.21368,4.76435,-3.61172,1.0525,-3.93895,
4051829,7.35775,1.9072,2.38095,5.21856,4.75946,-3.76801,1.0525,-3.94383,
4053005,7.35775,1.90232,2.38095,5.19902,4.75946,-3.77289,1.07692,-3.93895,
4054182,7.35775,1.89744,2.38095,5.20879,4.76923,-3.63126,1.05739,-3.93895,
4055390,7.35775,1.89255,2.38095,5.1746,4.75946,-3.67521,1.09158,-3.94383,
4056572,7.35775,1.89744,2.38095,5.21856,4.76435,-3.76801,1.04274,-3.94872,
4057748,7.35775,1.89255,2.38095,5.21856,4.76435,-3.68987,1.03785,-3.93895,
4058928,7.35775,1.89744,2.38095,5.19902,4.76923,-3.63614,1.03785,-3.94383,
4060103,7.35775,1.89744,2.38095,5.22344,4.76435,-3.7094,1.07692,-3.94383,
4061282,7.35775,1.89744,2.38095,5.22344,4.76923,-3.73382,1.0525,-3.93895,
4062462,7.35775,1.89744,2.38095,5.22344,4.77411,-3.68498,1.05739,-3.93407,
4063644,7.35775,1.89744,2.38095,5.22344,4.77411,-3.67521,1.0525,-3.93895,
4064823,7.35775,1.89744,2.38095,5.22344,4.77411,-3.72894,1.04762,-3.94383,
4066002,7.35775,1.89255,2.38095,5.22833,4.77411,-3.72405,1.06716,-4.10012,
4067182,7.35775,1.89744,2.38095,5.22833,4.779,-3.65568,1.07692,-3.93895,
4068358,7.35775,1.89744,2.38095,5.22833,4.779,-3.68987,1.06227,-3.94383,
4069537,7.35775,1.89744,2.38584,5.26252,4.779,-3.73382,1.05739,-4.10012,
4070721,7.35775,1.89744,2.38095,5.23321,4.779,-3.7094,1.04762,-3.93895,
4071900,7.35775,1.90232,2.38095,5.23321,4.78388,-3.64103,1.04762,-3.93895,
4073078,7.35775,1.89744,2.38095,5.23321,4.779,-3.69963,1.04274,-3.94872,
4074255,7.35775,1.89744,2.38095,5.21368,4.76923,-3.75824,1.03785,-3.94872,
4075433,7.35775,1.89744,2.38095,5.18437,4.78388,-3.66056,1.03785,-3.93895,
4076613,7.35775,1.89255,2.38095,5.21368,4.779,-3.64591,1.03785,-3.9536,
4077789,7.35775,1.89255,2.38095,5.2381,4.78388,-3.69963,1.03297,-3.94872,
4078973,7.35775,1.89744,2.38095,5.2381,4.78388,-3.6801,1.04762,-3.93895,
4080156,7.35287,1.89744,2.38095,5.2381,4.78877,-3.65079,1.03785,-3.94383,
4081334,7.35287,1.89744,2.38095,5.2381,4.78877,-3.68498,1.04274,-3.94383,
4082512,7.35775,1.89744,2.38095,5.15995,4.75458,-3.6801,1.0525,-3.93895,
4083691,7.35287,1.89744,2.38095,5.2381,4.78388,-3.64591,1.10134,-3.93895,
4084871,7.35287,1.90232,2.38095,5.11111,4.68132,-3.64591,1.06716,-3.93895,
4086049,7.35775,1.89744,2.38584,5.07204,4.64713,-3.72405,1.08669,-3.93407,
4087242,7.35775,1.90232,2.38095,5.22344,4.76923,-3.63614,1.07692,-3.93895,
4088421,7.35775,1.89744,2.38095,5.19902,4.79365,-3.57753,1.07204,-3.93895,
4089597,7.35775,1.90232,2.38095,5.25763,4.78877,-3.75336,1.06227,-3.93895,
4090782,7.35775,1.89255,2.38095,5.24786,4.79853,-3.64103,1.07204,-3.93407,
4091961,7.35775,1.89744,2.38095,5.25275,4.79853,-3.55311,1.09158,-3.93407,
4093139,7.35775,1.90232,2.38584,5.25275,4.79365,-3.72894,1.08669,-3.93895,
4094318,7.35775,1.89744,2.38584,5.25275,4.79853,-3.70452,1.08181,-3.94383,
4095494,7.35775,1.90232,2.38095,5.25275,4.79853,-3.59707,1.06716,-3.93407,
4096670,7.35775,1.89255,2.38095,5.25275,4.79853,-3.64591,1.06227,-3.93895,
4097845,7.35287,1.89744,2.38584,5.25275,4.79853,-3.71429,1.04274,-3.93895,
4099029,7.35775,1.90232,2.38095,5.25763,4.80342,-3.64591,1.03785,-3.93895,
4100208,7.35287,1.89744,2.38095,5.25763,4.80342,-3.60684,1.03785,-3.94383,
4101387,7.35287,1.89744,2.38095,5.25763,4.79853,-3.69475,1.03785,-3.93895,
4102569,7.35775,1.89255,2.38095,5.25763,4.80342,-3.7094,1.03297,-3.94383,
4103744,7.35775,1.89744,2.38095,5.25763,4.80342,-3.62149,1.0232,-3.94383,
4104924,7.35775,1.90232,2.38095,5.26252,4.80342,-3.65568,1.02808,-3.9536,
4106103,7.35775,1.89255,2.38095,5.26252,4.80342,-3.70452,1.0232,-3.94872,
4107297,7.35775,1.89255,2.38095,5.20879,4.80342,-3.6801,1.02808,-3.94383,
4108476,7.35775,1.89744,2.38095,5.25763,4.8083,-3.61661,1.01832,-3.94383,
4109652,7.35775,1.89744,2.38095,5.26252,4.8083,-3.65568,1.01343,-3.94383,
4110832,7.35775,1.90232,2.38095,5.2674,4.8083,-3.71917,1.01832,-3.94383,
4112011,7.35775,1.89744,2.38095,5.26252,4.8083,-3.6801,1.0232,-4.10501,
4113194,7.35775,1.89255,2.38095,5.2674,4.81319,-3.63614,1.03297,-3.94383,
4114377,7.35775,1.89744,2.38095,5.21856,4.8083,-3.6801,1.03785,-3.9536,
4115557,7.35775,1.89744,2.38095,5.27228,4.81319,-3.72894,1.0525,-3.94383,
4116738,7.35775,1.89744,2.38095,5.25763,4.81807,-3.61661,1.03785,-3.94872,
4117919,7.35775,1.89255,2.38095,5.27228,4.81807,-3.66056,1.0232,-3.94872,
4119096,7.35775,1.89744,2.38095,5.27228,4.81807,-3.67033,1.0232,-3.9536,
4120299,7.35775,1.89744,2.38095,5.27228,4.81807,-3.70452,1.02808,-3.94383,
4121480,7.35775,1.89255,2.38095,5.27717,4.82295,-3.63126,1.02808,-3.94872,
4122660,7.35775,1.89255,2.38095,5.27228,4.81807,-3.65568,1.0232,-3.94872,
4123844,7.35775,1.89744,2.38095,5.2967,4.82295,-3.69963,1.01832,-3.94383,
