STEP1: 11V, no container, 7 container høj
TIME,ANGLE1,ANGLE2,XPOS,YPOS,XTACHO,YTACHO,XVOLT,YVOLT
348568,8.139194,2.307692,2.888889,6.669109,-4.674219,0.119658,10.969850,1.435022,
349721,8.139194,2.302808,2.888889,6.669109,-4.566770,0.119658,10.979462,1.435022,
350876,8.139194,2.302808,2.888889,6.669109,-4.537466,0.119658,11.008297,1.444634,
352039,8.139194,2.302808,2.893773,6.669109,-4.532582,0.119658,10.998685,1.435022,
353193,8.139194,2.302808,2.893773,6.669109,-4.478858,0.119658,11.306260,1.444634,
354348,8.139194,2.307692,2.898657,6.669109,-4.527698,0.119658,10.941015,1.435022,
355502,8.139194,2.302808,2.893773,6.669109,-4.591190,0.119658,11.027520,1.444634,
356656,8.139194,2.307692,2.898657,6.673993,-4.620495,0.119658,10.969850,1.435022,
357811,8.139194,2.307692,2.898657,6.673993,-4.732827,0.119658,10.989073,1.444634,
358966,8.139194,2.307692,2.898657,6.673993,-4.727943,0.119658,11.008297,1.444634,
360122,8.139194,2.307692,2.903541,6.673993,-4.698639,0.119658,10.969850,1.435022,
361279,8.139194,2.307692,2.903541,6.673993,-4.674219,0.119658,11.008297,1.444634,
362432,8.139194,2.307692,2.903541,6.673993,-4.596074,0.119658,10.960238,1.435022,
363588,8.139194,2.307692,2.903541,6.673993,-4.625379,0.119658,10.931403,1.425410,
364746,8.139194,2.307692,2.908425,6.673993,-4.635147,0.119658,10.989073,1.435022,
365901,8.139194,2.307692,2.908425,6.673993,-4.659567,0.119658,10.969850,1.435022,
367058,8.139194,2.307692,2.908425,6.673993,-4.693755,0.119658,11.008297,1.435022,
368239,8.139194,2.302808,2.908425,6.673993,-4.752363,0.119658,11.287037,1.454245,
369395,8.139194,2.302808,2.908425,6.673993,-4.688871,0.119658,11.008297,1.444634,
370549,8.134310,2.302808,2.913309,6.673993,-4.708407,0.119658,11.017908,1.444634,
371703,8.139194,2.302808,2.913309,6.673993,-4.718175,0.119658,10.931403,1.425410,
372857,8.139194,2.307692,2.918193,6.673993,-4.732827,0.119658,10.931403,1.117835,
374012,8.139194,2.307692,2.913309,6.673993,-4.723059,0.119658,10.989073,1.444634,
375168,8.134310,2.307692,2.918193,6.673993,-4.732827,0.119658,10.969850,1.435022,
376328,8.139194,2.302808,2.918193,6.673993,-4.698639,0.119658,10.998685,1.444634,
377482,8.139194,2.302808,2.918193,6.678877,-4.742595,0.119658,11.335095,1.463857,
378637,8.139194,2.302808,2.918193,6.673993,-4.767015,0.119658,10.998685,1.444634,
379793,8.134310,2.302808,2.923077,6.678877,-4.727943,0.119658,10.989073,1.444634,
380947,8.134310,2.307692,2.923077,6.678877,-4.791435,0.119658,10.998685,1.444634,
382102,8.134310,2.302808,2.923077,6.678877,-4.810971,0.119658,10.998685,1.444634,
383256,8.134310,2.302808,2.923077,6.678877,-4.810971,0.119658,10.969850,1.127447,
384419,8.139194,2.302808,2.927961,6.678877,-4.845159,0.119658,10.941015,1.435022,
385571,8.134310,2.302808,2.927961,6.678877,-4.791435,0.119658,11.008297,1.444634,
386729,8.134310,2.302808,2.927961,6.678877,-4.815855,0.119658,11.008297,1.444634,
387883,8.134310,2.307692,2.932845,6.678877,-4.825623,0.119658,10.941015,1.435022,
389036,8.134310,2.302808,2.932845,6.678877,-4.810971,0.119658,10.989073,1.435022,
390193,8.134310,2.302808,2.932845,6.678877,-4.850043,0.119658,10.989073,1.435022,
391346,8.134310,2.302808,2.937729,6.678877,-4.815855,0.119658,11.027520,1.444634,
392501,8.134310,2.302808,2.937729,6.678877,-4.879347,0.119658,10.989073,1.435022,
393657,8.134310,2.302808,2.937729,6.678877,-4.884231,0.119658,11.267813,1.444634,
394814,8.134310,2.302808,2.937729,6.678877,-4.879347,0.119658,11.306260,1.146670,
395981,8.134310,2.297924,2.937729,6.678877,-4.884231,0.119658,11.027520,1.444634,
397137,8.134310,2.302808,2.942613,6.678877,-4.869579,0.119658,10.979462,1.444634,
398290,8.134310,2.302808,2.942613,6.678877,-4.835391,0.119658,10.998685,1.444634,
399444,8.134310,2.302808,2.942613,6.678877,-4.786551,0.119658,10.969850,1.435022,
400601,8.134310,2.297924,2.947497,6.678877,-4.850043,0.119658,11.017908,1.444634,
401761,8.134310,2.297924,2.947497,6.678877,-4.810971,0.119658,10.979462,1.127447,
402918,8.134310,2.302808,2.947497,6.678877,-4.869579,0.119658,10.921791,1.435022,
404075,8.134310,2.297924,2.947497,6.678877,-4.908651,0.119658,10.941015,1.435022,
405253,8.134310,2.297924,2.952381,6.678877,-4.923303,0.119658,11.017908,1.454245,
406414,8.134310,2.297924,2.952381,6.678877,-4.947723,0.119658,10.989073,1.444634,
407572,8.134310,2.297924,2.952381,6.678877,-4.962375,0.119658,10.998685,1.435022,
408728,8.134310,2.297924,2.952381,6.678877,-4.962375,0.119658,11.277425,1.137059,
409890,8.134310,2.293040,2.957265,6.678877,-5.001447,0.119658,10.998685,1.137059,
411048,8.129426,2.297924,2.957265,6.678877,-4.933071,0.119658,10.998685,1.444634,
412220,8.134310,2.297924,2.962149,6.678877,-4.957491,0.119658,10.941015,1.435022,
413373,8.129426,2.297924,2.957265,6.683761,-4.933071,0.119658,10.979462,1.444634,
414527,8.129426,2.297924,2.962149,6.678877,-4.962375,0.119658,11.037132,1.444634,
415684,8.134310,2.293040,2.962149,6.678877,-4.952607,0.119658,11.017908,1.444634,
416838,8.134310,2.293040,2.962149,6.678877,-5.025867,0.119658,10.950626,1.435022,
417999,8.129426,2.293040,2.967033,6.683761,-5.060055,0.119658,10.998685,1.435022,
419156,8.129426,2.293040,2.967033,6.678877,-5.123547,0.119658,10.989073,1.444634,
420312,8.129426,2.288156,2.967033,6.678877,-5.123547,0.119658,11.037132,1.444634,
421467,8.129426,2.293040,2.967033,6.678877,-5.113779,0.119658,10.979462,1.435022,
422625,8.129426,2.293040,2.971917,6.683761,-5.025867,0.119658,10.941015,1.435022,
423779,8.129426,2.293040,2.971917,6.678877,-5.025867,0.119658,10.979462,1.435022,
424934,8.129426,2.293040,2.971917,6.678877,-5.016099,0.119658,10.989073,1.444634,
426086,8.129426,2.288156,2.971917,6.683761,-5.045403,0.119658,11.017908,1.444634,
427240,8.129426,2.293040,2.976801,6.683761,-4.986795,0.119658,10.989073,1.435022,
428397,8.129426,2.293040,2.976801,6.683761,-5.099127,0.119658,10.989073,1.444634,
429551,8.129426,2.288156,2.976801,6.683761,-5.099127,0.119658,11.017908,1.444634,
430706,8.129426,2.288156,2.981685,6.683761,-5.094243,0.119658,10.989073,1.444634,
431860,8.129426,2.288156,2.981685,6.683761,-5.182155,0.119658,11.296648,1.454245,
433017,8.129426,2.288156,2.981685,6.683761,-5.162619,0.119658,10.941015,1.435022,
434170,8.129426,2.288156,2.981685,6.683761,-5.201691,0.119658,10.998685,1.444634,
435328,8.129426,2.288156,2.986569,6.683761,-5.143083,0.119658,10.979462,1.444634,
436481,8.129426,2.288156,2.991453,6.683761,-5.055171,0.119658,10.950626,1.435022,
437634,8.129426,2.288156,2.986569,6.683761,-5.079591,0.119658,11.027520,1.454245,
438787,8.129426,2.288156,2.991453,6.683761,-5.035635,0.119658,11.335095,1.454245,
439944,8.129426,2.288156,2.996337,6.683761,-5.104011,0.119658,10.960238,1.435022,
441097,8.129426,2.288156,2.991453,6.683761,-5.133315,0.119658,11.008297,1.444634,
442251,8.129426,2.288156,2.996337,6.678877,-5.147967,0.119658,10.960238,1.435022,
443408,8.129426,2.283272,2.996337,6.683761,-5.211459,0.119658,10.950626,1.435022,
444564,8.124542,2.283272,2.996337,6.678877,-5.182155,0.119658,10.969850,1.435022,
445716,8.129426,2.283272,3.001221,6.683761,-5.128431,0.119658,10.941015,1.435022,
446872,8.124542,2.283272,3.001221,6.678877,-5.167503,0.119658,10.998685,1.444634,
448026,8.129426,2.283272,3.001221,6.678877,-5.182155,0.119658,10.979462,1.127447,
449186,8.124542,2.288156,3.006105,6.683761,-5.182155,0.119658,10.989073,1.444634,
450339,8.124542,2.283272,3.006105,6.683761,-5.216343,0.119658,10.969850,1.435022,
451497,8.124542,2.283272,3.006105,6.678877,-5.230995,0.119658,10.998685,1.137059,
452659,8.124542,2.278388,3.006105,6.683761,-5.240763,0.119658,10.998685,1.444634,
453816,8.124542,2.278388,3.010989,6.683761,-5.235879,0.119658,10.979462,1.435022,
454971,8.124542,2.278388,3.010989,6.683761,-5.260299,0.119658,10.979462,1.454245,
456128,8.124542,2.278388,3.010989,6.678877,-5.240763,0.119658,11.027520,1.444634,
457291,8.124542,2.278388,3.015873,6.678877,-5.206575,0.119658,10.989073,1.454245,
458448,8.124542,2.278388,3.015873,6.678877,-5.250531,0.119658,10.969850,1.444634,
459603,8.124542,2.278388,3.015873,6.678877,-5.250531,0.119658,11.354319,1.454245,
460762,8.124542,2.278388,3.015873,6.678877,-5.284719,0.119658,10.969850,1.435022,
461918,8.124542,2.278388,3.020757,6.678877,-5.338443,0.119658,10.979462,1.444634,
463105,8.124542,2.278388,3.020757,6.678877,-5.343327,0.119658,10.989073,1.444634,
464259,8.124542,2.278388,3.020757,6.678877,-5.323791,0.119658,10.979462,1.435022,
465416,8.124542,2.278388,3.025641,6.678877,-5.294487,0.119658,10.969850,1.435022,
466570,8.124542,2.278388,3.025641,6.678877,-5.255415,0.119658,11.037132,1.127447,
467728,8.124542,2.278388,3.025641,6.678877,-5.255415,0.119658,10.979462,1.435022,
468882,8.124542,2.278388,3.025641,6.678877,-5.284719,0.119658,10.969850,1.444634,
470036,8.124542,2.278388,3.030525,6.678877,-5.314023,0.119658,11.008297,1.127447,
471192,8.124542,2.278388,3.030525,6.678877,-5.309139,0.119658,10.998685,1.444634,
472348,8.124542,2.278388,3.035409,6.678877,-5.328675,0.119658,10.960238,1.435022,
473501,8.124542,2.278388,3.035409,6.678877,-5.279835,0.119658,11.017908,1.444634,
474655,8.124542,2.278388,3.035409,6.678877,-5.279835,0.119658,10.989073,1.435022,
475810,8.124542,2.278388,3.040293,6.678877,-5.274951,0.119658,10.941015,1.435022,
476964,8.124542,2.273504,3.040293,6.678877,-5.274951,0.119658,10.979462,1.435022,
478118,8.124542,2.278388,3.040293,6.678877,-5.323791,0.119658,11.344707,1.463857,
479279,8.124542,2.273504,3.040293,6.678877,-5.314023,0.119658,11.037132,1.454245,
480434,8.124542,2.273504,3.045177,6.678877,-5.333559,0.119658,11.037132,1.444634,
481588,8.119658,2.273504,3.045177,6.678877,-5.382399,0.119658,11.315872,1.454245,
482745,8.124542,2.273504,3.045177,6.678877,-5.441007,0.119658,10.989073,1.435022,
483903,8.119658,2.273504,3.050061,6.678877,-5.401935,0.119658,10.979462,1.435022,
485063,8.119658,2.273504,3.050061,6.678877,-5.392167,0.119658,11.056355,1.454245,
486217,8.119658,2.273504,3.050061,6.678877,-5.353095,0.119658,11.008297,1.444634,
487370,8.119658,2.273504,3.054945,6.678877,-5.294487,0.119658,10.989073,1.435022,
488523,8.119658,2.273504,3.054945,6.678877,-5.367747,0.119658,11.008297,1.444634,
489679,8.119658,2.273504,3.054945,6.678877,-5.387283,0.119658,10.989073,1.444634,
490832,8.119658,2.273504,3.059829,6.678877,-5.426355,0.119658,10.989073,1.435022,
491989,8.119658,2.268620,3.059829,6.678877,-5.460543,0.119658,11.027520,1.444634,
493145,8.119658,2.268620,3.059829,6.678877,-5.460543,0.119658,10.979462,1.454245,
494303,8.119658,2.273504,3.064713,6.678877,-5.421471,0.119658,10.941015,1.425410,
495460,8.119658,2.268620,3.064713,6.678877,-5.426355,0.119658,10.979462,1.444634,
496615,8.119658,2.268620,3.064713,6.673993,-5.465427,0.119658,10.998685,1.444634,
497771,8.119658,2.273504,3.069597,6.673993,-5.460543,0.119658,10.969850,1.127447,
498928,8.119658,2.268620,3.069597,6.673993,-5.441007,0.119658,10.979462,1.435022,
500082,8.119658,2.268620,3.069597,6.673993,-5.421471,0.119658,11.008297,1.435022,
501241,8.119658,2.268620,3.069597,6.673993,-5.445891,0.119658,10.998685,1.444634,
502395,8.119658,2.268620,3.074481,6.673993,-5.431239,0.119658,10.969850,1.435022,
503555,8.119658,2.268620,3.074481,6.673993,-5.455659,0.119658,11.027520,1.444634,
504711,8.119658,2.268620,3.074481,6.673993,-5.504499,0.119658,10.989073,1.444634,
505864,8.119658,2.268620,3.079365,6.673993,-5.499615,0.119658,10.989073,1.444634,
507018,8.119658,2.268620,3.079365,6.673993,-5.480079,0.119658,10.979462,1.444634,
508203,8.119658,2.273504,3.079365,6.673993,-5.524035,0.119658,10.998685,1.444634,
509356,8.119658,2.268620,3.084249,6.673993,-5.455659,0.119658,11.017908,1.444634,
510511,8.119658,2.273504,3.084249,6.673993,-5.489847,0.119658,10.950626,1.435022,
511666,8.119658,2.268620,3.084249,6.673993,-5.450775,0.119658,10.960238,1.435022,
512820,8.119658,2.268620,3.084249,6.673993,-5.470311,0.119658,11.037132,1.444634,
513979,8.119658,2.268620,3.089133,6.673993,-5.489847,0.119658,11.315872,1.454245,
515138,8.119658,2.268620,3.089133,6.673993,-5.484963,0.119658,10.998685,1.435022,
516291,8.114774,2.268620,3.089133,6.673993,-5.519151,0.119658,11.027520,1.454245,
517446,8.119658,2.268620,3.094017,6.669109,-5.524035,0.119658,11.267813,1.454245,
518601,8.119658,2.273504,3.094017,6.673993,-5.519151,0.119658,10.950626,1.435022,
519759,8.114774,2.268620,3.098901,6.669109,-5.538687,0.119658,10.998685,1.435022,
520937,8.114774,2.273504,3.098901,6.669109,-5.494731,0.119658,10.979462,1.435022,
522094,8.114774,2.268620,3.098901,6.669109,-5.480079,0.119658,11.017908,1.444634,
523248,8.114774,2.273504,3.103785,6.669109,-5.514267,0.119658,10.921791,1.435022,
524401,8.114774,2.273504,3.103785,6.669109,-5.509383,0.119658,10.960238,1.435022,
525557,8.114774,2.273504,3.103785,6.669109,-5.572875,0.119658,11.056355,1.454245,
526711,8.114774,2.278388,3.103785,6.669109,-5.572875,0.119658,11.008297,1.444634,
527868,8.114774,2.278388,3.108669,6.669109,-5.582643,0.119658,10.979462,1.435022,
529020,8.114774,2.278388,3.108669,6.669109,-5.563107,0.119658,11.085190,1.454245,
530173,8.114774,2.283272,3.113553,6.669109,-5.567991,0.119658,10.969850,1.435022,
531327,8.114774,2.288156,3.113553,6.669109,-5.558223,0.119658,10.941015,1.435022,
532481,8.114774,2.288156,3.113553,6.669109,-5.611947,0.119658,10.998685,1.444634,
533641,8.114774,2.288156,3.113553,6.669109,-5.607063,0.119658,10.989073,1.444634,
534795,8.114774,2.293040,3.118437,6.669109,-5.597295,0.119658,10.979462,1.435022,
535953,8.114774,2.293040,3.118437,6.669109,-5.597295,0.119658,10.969850,1.444634,
537110,8.114774,2.297924,3.118437,6.664225,-5.558223,0.119658,11.065967,1.454245,
538262,8.114774,2.297924,3.123321,6.664225,-5.543571,0.119658,11.017908,1.444634,
539417,8.114774,2.307692,3.123321,6.664225,-5.577759,0.119658,10.998685,1.444634,
540571,8.114774,2.307692,3.123321,6.664225,-5.538687,0.119658,11.008297,1.435022,
541733,8.114774,2.312576,3.128205,6.664225,-5.567991,0.119658,10.989073,1.435022,
542889,8.114774,2.312576,3.128205,6.664225,-5.563107,0.119658,11.017908,1.454245,
544047,8.114774,2.317460,3.128205,6.664225,-5.582643,0.119658,11.335095,1.454245,
545202,8.114774,2.322344,3.133089,6.664225,-5.631484,0.119658,10.998685,1.444634,
546360,8.114774,2.327228,3.133089,6.664225,-5.597295,0.119658,11.296648,1.444634,
547518,8.114774,2.327228,3.133089,6.664225,-5.641252,0.114774,11.046744,1.444634,
548670,8.114774,2.332112,3.133089,6.664225,-5.651020,0.119658,11.046744,1.454245,
549827,8.114774,2.336996,3.137973,6.664225,-5.690092,0.119658,11.017908,1.444634,
550979,8.114774,2.341880,3.142857,6.659341,-5.655904,0.119658,10.989073,1.444634,
552135,8.114774,2.341880,3.142857,6.664225,-5.670556,0.119658,10.960238,1.435022,
553293,8.114774,2.346764,3.142857,6.664225,-5.655904,0.119658,11.008297,1.127447,
554453,8.114774,2.351648,3.142857,6.659341,-5.631484,0.119658,10.989073,1.435022,
555609,8.109890,2.356532,3.147741,6.659341,-5.646136,0.119658,11.037132,1.454245,
556761,8.114774,2.361416,3.147741,6.659341,-5.690092,0.119658,11.296648,1.454245,
557919,8.109890,2.366300,3.147741,6.659341,-5.704744,0.119658,10.989073,1.444634,
559073,8.109890,2.366300,3.147741,6.659341,-5.763352,0.119658,11.046744,1.444634,
560248,8.109890,2.371184,3.152625,6.659341,-5.748700,0.119658,10.979462,1.435022,
561401,8.109890,2.376068,3.152625,6.659341,-5.743816,0.119658,10.989073,1.435022,
562555,8.109890,2.380952,3.152625,6.659341,-5.724280,0.119658,11.046744,1.444634,
563713,8.109890,2.385836,3.157509,6.659341,-5.680324,0.119658,10.989073,1.435022,
564868,8.109890,2.385836,3.157509,6.659341,-5.719396,0.119658,11.017908,1.444634,
566022,8.109890,2.395604,3.162393,6.659341,-5.729164,0.119658,11.027520,1.435022,
567178,8.109890,2.395604,3.162393,6.659341,-5.836612,0.119658,11.065967,1.444634,
568330,8.109890,2.405372,3.162393,6.659341,-5.743816,0.119658,11.017908,1.435022,
569485,8.109890,2.410256,3.167277,6.654457,-5.812192,0.119658,11.008297,1.435022,
570643,8.109890,2.410256,3.167277,6.654457,-5.758468,0.119658,11.065967,1.444634,
571797,8.109890,2.415140,3.167277,6.654457,-5.738932,0.119658,11.027520,1.454245,
572951,8.109890,2.420024,3.172161,6.654457,-5.709628,0.114774,11.017908,1.435022,
574111,8.109890,2.429792,3.172161,6.654457,-5.714512,0.119658,10.950626,1.435022,
575265,8.109890,2.429792,3.172161,6.654457,-5.802424,0.119658,11.046744,1.444634,
576419,8.109890,2.434676,3.177045,6.654457,-5.831728,0.119658,11.056355,1.444634,
577572,8.109890,2.439560,3.177045,6.654457,-5.773120,0.119658,11.046744,1.444634,
578747,8.109890,2.444444,3.181929,6.654457,-5.782888,0.119658,11.008297,1.435022,
579911,8.109890,2.444444,3.181929,6.654457,-5.802424,0.119658,11.056355,1.444634,
581063,8.109890,2.454212,3.181929,6.654457,-5.753584,0.119658,10.989073,1.435022,
582217,8.109890,2.459096,3.186813,6.649573,-5.719396,0.119658,11.008297,1.127447,
583375,8.109890,2.459096,3.186813,6.649573,-5.758468,0.119658,11.027520,1.435022,
584531,8.109890,2.463980,3.186813,6.649573,-5.792656,0.119658,11.027520,1.444634,
585683,8.109890,2.468864,3.191697,6.649573,-5.856148,0.119658,11.065967,1.454245,
586838,8.109890,2.473748,3.191697,6.649573,-5.895220,0.119658,11.046744,1.435022,
587998,8.109890,2.478632,3.191697,6.649573,-5.919640,0.119658,11.056355,1.444634,
589152,8.109890,2.478632,3.196581,6.649573,-5.861032,0.114774,11.008297,1.435022,
590307,8.109890,2.488400,3.196581,6.649573,-5.861032,0.119658,11.046744,1.444634,
591473,8.105006,2.488400,3.196581,6.649573,-5.841496,0.114774,11.085190,1.454245,
592647,8.109890,2.493284,3.201465,6.649573,-5.807308,0.119658,11.046744,1.444634,
593803,8.109890,2.498168,3.201465,6.649573,-5.821960,0.119658,11.017908,1.435022,
594958,8.105006,2.503053,3.206349,6.644689,-5.836612,0.119658,11.065967,1.137059,
596117,8.105006,2.507937,3.206349,6.644689,-5.841496,0.119658,11.017908,1.444634,
597272,8.105006,2.512821,3.206349,6.644689,-5.914756,0.114774,10.998685,1.435022,
598428,8.105006,2.512821,3.211233,6.644689,-5.870800,0.119658,11.046744,1.444634,
599586,8.105006,2.517705,3.211233,6.644689,-5.856148,0.119658,11.065967,1.137059,
600746,8.105006,2.522589,3.211233,6.644689,-5.865916,0.119658,11.037132,1.454245,
601910,8.105006,2.527473,3.216117,6.644689,-5.861032,0.119658,11.017908,1.444634,
603065,8.105006,2.532357,3.216117,6.644689,-5.826844,0.119658,11.037132,1.444634,
604243,8.105006,2.532357,3.216117,6.644689,-5.890336,0.119658,11.046744,1.137059,
605403,8.105006,2.537241,3.221001,6.644689,-5.875684,0.119658,11.008297,1.435022,
606556,8.105006,2.542125,3.221001,6.644689,-5.851264,0.119658,11.017908,1.444634,
607711,8.105006,2.542125,3.221001,6.639805,-5.924524,0.114774,11.056355,1.444634,
608866,8.105006,2.547009,3.225885,6.639805,-5.895220,0.119658,11.017908,1.444634,
610023,8.105006,2.551893,3.225885,6.639805,-5.900104,0.119658,11.037132,1.444634,
611179,8.105006,2.556777,3.230769,6.639805,-5.846380,0.119658,11.046744,1.444634,
612333,8.105006,2.561661,3.230769,6.639805,-5.890336,0.119658,11.046744,1.127447,
613490,8.105006,2.561661,3.230769,6.639805,-5.861032,0.119658,11.085190,1.444634,
614645,8.105006,2.566545,3.235653,6.639805,-5.890336,0.119658,11.037132,1.444634,
615799,8.105006,2.571429,3.235653,6.639805,-5.904988,0.119658,11.008297,1.444634,
616952,8.105006,2.576313,3.235653,6.639805,-5.904988,0.119658,11.017908,1.444634,
618104,8.105006,2.576313,3.240537,6.634921,-5.870800,0.119658,11.056355,1.444634,
619260,8.105006,2.576313,3.240537,6.634921,-5.821960,0.119658,11.104414,1.444634,
620413,8.105006,2.576313,3.240537,6.634921,-5.904988,0.119658,11.065967,1.444634,
621566,8.105006,2.581197,3.245421,6.634921,-5.909872,0.119658,11.056355,1.435022,
622721,8.105006,2.586081,3.245421,6.634921,-5.939176,0.119658,11.017908,1.444634,
623877,8.105006,2.586081,3.245421,6.634921,-5.983132,0.114774,11.085190,1.444634,
625034,8.105006,2.590965,3.245421,6.634921,-5.983132,0.119658,11.046744,1.444634,
626188,8.105006,2.595849,3.250305,6.634921,-5.978248,0.119658,11.027520,1.435022,
627344,8.105006,2.595849,3.250305,6.634921,-6.007552,0.114774,11.065967,1.444634,
628497,8.100122,2.600733,3.255189,6.634921,-6.007552,0.119658,10.998685,1.435022,
629652,8.105006,2.600733,3.255189,6.634921,-5.988016,0.119658,11.085190,1.444634,
630809,8.105006,2.605617,3.260073,6.630037,-5.924524,0.119658,11.046744,1.444634,
631965,8.100122,2.605617,3.260073,6.630037,-5.953828,0.114774,11.383154,1.454245,
633128,8.100122,2.610501,3.260073,6.630037,-5.919640,0.119658,11.008297,1.435022,
634289,8.100122,2.610501,3.264957,6.630037,-6.061276,0.119658,11.065967,1.444634,
635446,8.100122,2.610501,3.264957,6.630037,-5.983132,0.119658,11.037132,1.435022,
